Transaction_ID,Customer_ID,Product_ID,Product_Name,Category,Brand,Price,Rating,Reviews_Count,Stock,Discount_Percentage,Region,Store_ID,Date,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Previous_Sales,Current_Sales,Sales_Growth_Percentage,Demand_Level,Inventory_Risk,Transaction_Quantity,Total_Amount,Payment_Method,Fraud_Flag,Customer_Query,AI_Recommendation
T0354,C4593,144,Apple Product 144,Electronics,Apple,26145,3.7,860,57,22,Delhi,20,17-07-2025,1,28.3,104.02,217.92,5.07,186,262,40.86,Medium,Low,2,52290,Credit Card,1,Which product is best?,Apply festive discount
T0355,C4623,106,Boat Product 106,Electronics,Boat,15245,4.5,3594,72,2,Delhi,3,13-06-2025,1,22.7,105.12,217.08,5.93,365,449,23.01,High,Low,3,45735,Net Banking,0,Can I replace damaged items?,Cross-sell recommendation
T0356,C1796,137,Boat Product 137,Accessories,Boat,35452,4.9,596,194,27,Bangalore,18,26-03-2025,0,20.6,102.76,212.17,4.34,372,395,6.18,Medium,Low,1,35452,Net Banking,0,Is this product available?,Increase marketing
T0357,C9176,138,Dell Product 138,Fashion,Dell,65809,4.2,2266,41,11,Bangalore,13,08-03-2025,0,19.2,91.35,240.58,7.75,424,380,-10.38,Medium,High,4,263236,Debit Card,0,Is this product available?,Restock product
T0358,C9039,129,Sony Product 129,Accessories,Sony,30511,4.3,4797,268,3,Delhi,3,07-02-2025,1,18.3,104.61,201.36,4.87,475,484,1.89,High,Low,1,30511,Debit Card,1,What is the refund policy?,Increase marketing
T0359,C7039,107,Boat Product 107,Mobiles,Boat,85571,4.5,3406,231,34,Bangalore,20,04-07-2025,1,32,108.01,244.72,3.46,173,133,-23.12,Low,Low,3,256713,Net Banking,0,Is this product available?,Cross-sell recommendation
T0360,C4427,115,Sony Product 115,Electronics,Sony,65607,4.2,4587,46,17,Delhi,14,29-04-2025,0,28.4,113.41,238.96,3.06,402,384,-4.48,Medium,High,2,131214,Debit Card,0,Which product is best?,Cross-sell recommendation
T0361,C1448,115,HP Product 115,Mobiles,HP,75627,4.9,4398,134,12,Delhi,8,17-08-2025,1,39.2,110.56,201.26,7.72,324,344,6.17,Medium,Low,4,302508,UPI,0,Which product is best?,Increase marketing
T0362,C7660,144,HP Product 144,Accessories,HP,81998,3.8,2409,211,23,Bangalore,19,13-01-2025,1,21.7,107.72,202.79,5.04,130,255,96.15,Medium,Low,3,245994,Credit Card,0,How long is delivery?,Urgent inventory alert
T0363,C9858,118,Dell Product 118,Home,Dell,21056,4.2,4143,114,27,Delhi,15,30-03-2025,0,22.2,90.6,211.99,4.73,474,526,10.97,High,Low,2,42112,Net Banking,1,How long is delivery?,Apply festive discount
T0364,C9834,112,Apple Product 112,Electronics,Apple,37276,4.7,2899,223,11,Chennai,17,26-03-2025,1,26.1,94.51,226.38,5.22,380,344,-9.47,Medium,Low,3,111828,Debit Card,0,Which product is best?,Apply festive discount
T0365,C8638,103,Sony Product 103,Home,Sony,35998,3.7,1209,124,20,Chennai,8,18-11-2025,0,36.8,91.74,234.03,7.44,366,327,-10.66,Medium,Low,2,71996,UPI,0,What is the refund policy?,Cross-sell recommendation
T0366,C2118,122,HP Product 122,Electronics,HP,50887,3.8,1115,230,22,Mumbai,13,14-06-2025,1,25.3,107.08,238.11,7.85,289,267,-7.61,Medium,Low,1,50887,Net Banking,1,What is the refund policy?,Apply festive discount
T0367,C1829,145,Dell Product 145,Fashion,Dell,75859,4,2708,60,4,Hyderabad,11,19-01-2025,1,27.5,113.02,207.61,6.92,120,232,93.33,Medium,Low,4,303436,Credit Card,0,What is the refund policy?,Cross-sell recommendation
T0368,C2921,113,Sony Product 113,Accessories,Sony,59830,4.9,701,156,23,Delhi,3,07-02-2025,0,25.6,109.69,200.56,4.17,284,394,38.73,Medium,Low,5,299150,UPI,0,Is this product available?,Apply festive discount
T0369,C9697,137,Sony Product 137,Fashion,Sony,57629,4,796,101,22,Delhi,20,23-07-2025,0,25,100.34,217.62,3.04,50,121,142,Low,Low,2,115258,UPI,1,Is this product available?,Restock product
T0370,C2667,107,Apple Product 107,Mobiles,Apple,20836,4.5,4547,190,34,Mumbai,5,20-03-2025,0,26.5,92.58,204.91,6.29,193,303,56.99,Medium,Low,4,83344,Credit Card,0,How long is delivery?,Apply festive discount
T0371,C7808,118,Sony Product 118,Electronics,Sony,64891,3.9,1127,136,30,Mumbai,9,05-07-2025,0,35.3,92.45,230.65,4.13,419,465,10.98,High,Low,3,194673,UPI,1,Can I replace damaged items?,Restock product
T0372,C8874,137,Sony Product 137,Home,Sony,94665,3.9,655,187,12,Mumbai,15,02-04-2025,1,38.3,113.59,233.69,3.7,310,269,-13.23,Medium,Low,1,94665,Net Banking,0,How long is delivery?,Urgent inventory alert
T0373,C1146,116,Boat Product 116,Home,Boat,41978,4.9,4039,76,22,Chennai,9,21-01-2025,1,26.6,100.25,240.44,6.48,265,383,44.53,Medium,Low,3,125934,Net Banking,0,Can I replace damaged items?,Increase marketing
T0374,C9144,112,Dell Product 112,Accessories,Dell,44961,4.1,4584,56,16,Chennai,3,04-08-2025,0,37.2,99.46,206.38,5.41,257,233,-9.34,Medium,Low,4,179844,UPI,0,Is this product available?,Apply festive discount
T0375,C3933,145,Nike Product 145,Accessories,Nike,48366,3.6,4480,211,5,Bangalore,5,11-12-2025,0,21.1,102.24,208.25,6.98,396,355,-10.35,Medium,Low,2,96732,Credit Card,0,Is this product available?,Cross-sell recommendation
T0376,C8626,126,Sony Product 126,Accessories,Sony,84413,4.3,1502,259,37,Chennai,19,28-04-2025,1,33.5,95.45,221.02,3.53,390,486,24.62,High,Low,5,422065,Net Banking,1,What is the refund policy?,Cross-sell recommendation
T0377,C6017,138,Sony Product 138,Home,Sony,19305,4.5,4440,76,29,Bangalore,6,15-03-2025,1,39.3,96,215.77,6.5,463,595,28.51,High,Low,4,77220,Credit Card,0,What is the refund policy?,Apply festive discount
T0378,C2901,117,HP Product 117,Home,HP,97412,4.1,4455,113,16,Delhi,2,08-09-2025,1,36.3,110.55,210.17,5.03,224,349,55.8,Medium,Low,4,389648,Net Banking,1,What is the refund policy?,Restock product
T0379,C5449,109,Sony Product 109,Mobiles,Sony,50131,4.9,1318,124,30,Chennai,2,16-04-2025,0,28.8,91.15,202.97,3.95,456,500,9.65,High,Low,3,150393,UPI,1,Which product is best?,Apply festive discount
T0380,C8446,137,Boat Product 137,Fashion,Boat,68294,3.8,3918,288,22,Bangalore,14,24-05-2025,0,19.1,112.33,232.38,5.4,439,515,17.31,High,Low,1,68294,Debit Card,0,Can I replace damaged items?,Urgent inventory alert
T0381,C5834,130,Boat Product 130,Home,Boat,67071,3.9,2577,250,15,Bangalore,17,15-02-2025,0,22.8,99.92,244.05,7.12,264,391,48.11,Medium,Low,5,335355,Debit Card,0,Which product is best?,Restock product
T0382,C1290,134,Nike Product 134,Home,Nike,88877,4.2,4292,117,33,Bangalore,12,26-05-2025,1,37.6,112.1,235.34,5.47,65,45,-30.77,Low,Low,3,266631,Credit Card,1,How long is delivery?,Increase marketing
T0383,C2753,134,Boat Product 134,Fashion,Boat,24214,4.3,1131,93,18,Bangalore,13,27-03-2025,1,20,98.33,218.94,3.8,232,368,58.62,Medium,Low,3,72642,Credit Card,0,Can I replace damaged items?,Apply festive discount
T0384,C1851,137,Boat Product 137,Electronics,Boat,66042,4.1,3239,295,25,Hyderabad,17,30-05-2025,0,21.2,114.62,214.55,4.5,86,40,-53.49,Low,Low,1,66042,Net Banking,1,Can I replace damaged items?,Apply festive discount
T0385,C1327,141,Sony Product 141,Fashion,Sony,64483,4.3,1896,160,17,Hyderabad,2,19-05-2025,0,31,107.57,204.04,7.42,77,203,163.64,Medium,Low,3,193449,Debit Card,1,Which product is best?,Cross-sell recommendation
T0386,C1075,120,Sony Product 120,Home,Sony,84774,4.6,4548,229,25,Bangalore,15,01-01-2025,1,26,113.42,243.42,7.99,76,203,167.11,Medium,Low,1,84774,Credit Card,0,Is this product available?,Restock product
T0387,C9600,129,Nike Product 129,Electronics,Nike,8535,5,3136,169,37,Mumbai,10,21-04-2025,1,39.8,97.99,201.19,3.42,252,245,-2.78,Medium,Low,4,34140,Credit Card,0,Is this product available?,Urgent inventory alert
T0388,C5793,115,Sony Product 115,Electronics,Sony,79484,4.2,3303,30,40,Bangalore,9,13-02-2025,1,38,101.23,224.94,3.37,280,289,3.21,Medium,High,2,158968,Net Banking,0,Which product is best?,Increase marketing
T0389,C7935,122,Nike Product 122,Mobiles,Nike,99076,3.8,1791,166,36,Bangalore,11,21-09-2025,1,32.3,100.5,204.94,5.74,420,542,29.05,High,Low,5,495380,UPI,0,How long is delivery?,Apply festive discount
T0390,C4587,113,Dell Product 113,Mobiles,Dell,68857,4.1,235,277,39,Mumbai,9,20-09-2025,0,21.6,97.64,231.52,6.25,236,198,-16.1,Low,Low,1,68857,Net Banking,0,Which product is best?,Urgent inventory alert
T0391,C1648,132,Boat Product 132,Home,Boat,63170,4.2,4631,97,29,Delhi,2,25-03-2025,1,21.5,108.81,232.31,7,322,422,31.06,High,Low,4,252680,Credit Card,0,How long is delivery?,Increase marketing
T0392,C2264,132,HP Product 132,Mobiles,HP,9669,4,2264,87,17,Bangalore,18,30-03-2025,1,19.9,91.83,206.46,4.01,76,164,115.79,Low,Low,3,29007,Credit Card,0,Can I replace damaged items?,Urgent inventory alert
T0393,C2211,130,HP Product 130,Electronics,HP,12515,4.1,2400,82,2,Hyderabad,8,15-12-2025,1,20.7,114.67,237.6,4.25,284,376,32.39,Medium,Low,1,12515,Net Banking,0,How long is delivery?,Restock product
T0394,C7646,130,Sony Product 130,Home,Sony,94946,4.5,1483,238,19,Mumbai,6,29-03-2025,0,28.1,108.71,235.22,4.16,439,556,26.65,High,Low,3,284838,Debit Card,0,How long is delivery?,Restock product
T0395,C7225,104,Nike Product 104,Fashion,Nike,63116,4.2,3458,42,1,Mumbai,15,22-02-2025,0,31.5,108.43,226.46,5.86,297,324,9.09,Medium,High,5,315580,Debit Card,0,What is the refund policy?,Cross-sell recommendation
T0396,C6950,100,Boat Product 100,Electronics,Boat,53899,3.9,2656,125,15,Hyderabad,7,12-08-2025,1,23,93.48,246.08,3.6,447,541,21.03,High,Low,4,215596,Credit Card,0,How long is delivery?,Urgent inventory alert
T0397,C4250,105,Nike Product 105,Home,Nike,73571,4.2,2060,95,18,Delhi,15,26-03-2025,0,28.7,93.46,213.21,3.12,131,280,113.74,Medium,Low,5,367855,UPI,1,Which product is best?,Increase marketing
T0398,C5961,103,Apple Product 103,Accessories,Apple,18159,3.9,3841,24,39,Mumbai,4,16-03-2025,0,33.3,107.17,215.19,5.33,332,352,6.02,Medium,High,3,54477,Debit Card,0,Which product is best?,Cross-sell recommendation
T0399,C5225,122,Sony Product 122,Accessories,Sony,25011,3.6,3424,25,11,Delhi,10,29-11-2025,1,23.7,97.58,234.07,7.37,249,384,54.22,Medium,High,4,100044,UPI,0,What is the refund policy?,Apply festive discount
T0400,C8757,108,Apple Product 108,Electronics,Apple,51636,4.2,1607,179,13,Hyderabad,13,15-10-2025,0,35.7,92.09,235.48,6.83,206,213,3.4,Medium,Low,4,206544,UPI,1,Can I replace damaged items?,Increase marketing
T0401,C5954,149,Sony Product 149,Mobiles,Sony,16251,4.8,2805,91,1,Bangalore,18,16-09-2025,1,30,103.72,205.73,3.06,316,347,9.81,Medium,Low,2,32502,UPI,0,Is this product available?,Increase marketing
T0402,C8975,145,HP Product 145,Accessories,HP,81322,4.6,976,292,16,Mumbai,9,30-03-2025,1,26.6,96.65,238.89,6.98,403,461,14.39,High,Low,4,325288,Net Banking,1,What is the refund policy?,Cross-sell recommendation
T0403,C2083,105,Nike Product 105,Accessories,Nike,3181,3.6,2145,29,23,Bangalore,12,01-08-2025,0,31.2,101.23,207.4,6.35,387,341,-11.89,Medium,High,2,6362,Debit Card,0,Is this product available?,Restock product
T0404,C9478,109,HP Product 109,Mobiles,HP,23795,3.7,161,290,26,Delhi,5,06-10-2025,0,24.4,112.71,235.71,7.97,484,589,21.69,High,Low,3,71385,Credit Card,1,Which product is best?,Restock product
T0405,C5552,119,Sony Product 119,Electronics,Sony,23860,4.9,4378,17,30,Hyderabad,6,16-12-2025,0,21.4,113.65,242.85,7,337,401,18.99,High,Critical,3,71580,UPI,0,Can I replace damaged items?,Increase marketing
T0406,C1722,113,Apple Product 113,Accessories,Apple,30471,4.6,385,175,27,Hyderabad,19,27-03-2025,1,35.1,110.86,236.78,5.69,366,321,-12.3,Medium,Low,3,91413,Net Banking,1,What is the refund policy?,Increase marketing
T0407,C7444,139,Dell Product 139,Home,Dell,85476,4.2,3108,278,37,Chennai,15,16-10-2025,1,29.1,104.26,232.93,7.96,370,449,21.35,High,Low,4,341904,UPI,0,Can I replace damaged items?,Increase marketing
T0408,C2670,122,Sony Product 122,Electronics,Sony,99668,3.7,4859,225,25,Bangalore,16,17-03-2025,1,29.7,109.49,234.94,7.47,417,419,0.48,High,Low,3,299004,Credit Card,0,What is the refund policy?,Urgent inventory alert
T0409,C4148,120,Boat Product 120,Fashion,Boat,1424,4,179,38,28,Delhi,2,16-04-2025,1,33.8,96.35,203.43,3.48,158,253,60.13,Medium,High,2,2848,Net Banking,1,Is this product available?,Cross-sell recommendation
T0410,C5672,148,Dell Product 148,Mobiles,Dell,10360,5,3029,32,39,Mumbai,15,12-04-2025,0,31.1,96.67,222.4,7.1,77,99,28.57,Low,High,2,20720,Credit Card,0,Which product is best?,Restock product
T0411,C8290,103,Dell Product 103,Fashion,Dell,83977,4.8,2160,39,27,Bangalore,3,17-10-2025,1,18.1,96.59,241.63,6.47,97,124,27.84,Low,High,2,167954,UPI,1,How long is delivery?,Restock product
T0412,C6297,133,Nike Product 133,Fashion,Nike,52465,3.7,331,228,37,Mumbai,20,15-01-2025,1,36.1,90.26,201.9,7.83,99,144,45.45,Low,Low,5,262325,Credit Card,1,What is the refund policy?,Apply festive discount
T0413,C5165,130,Sony Product 130,Electronics,Sony,30443,3.8,882,57,1,Chennai,17,25-09-2025,0,38,95.53,211.48,3.67,160,147,-8.12,Low,Low,2,60886,Debit Card,0,Can I replace damaged items?,Increase marketing
T0414,C3689,112,Boat Product 112,Home,Boat,44211,4,2177,190,15,Chennai,14,18-07-2025,1,29.2,112.15,216.02,3.13,398,482,21.11,High,Low,2,88422,Credit Card,0,How long is delivery?,Restock product
T0415,C4347,120,Samsung Product 120,Mobiles,Samsung,22215,4.8,2337,86,2,Hyderabad,8,09-11-2025,0,39.5,101.07,204.75,6.44,80,112,40,Low,Low,2,44430,UPI,0,How long is delivery?,Increase marketing
T0416,C9098,101,Dell Product 101,Accessories,Dell,77112,4.5,2819,102,37,Bangalore,12,22-12-2025,0,39.9,97.9,238.59,3.62,284,320,12.68,Medium,Low,5,385560,Net Banking,0,Is this product available?,Urgent inventory alert
T0417,C7603,100,Nike Product 100,Electronics,Nike,19612,4.4,1827,195,8,Delhi,15,23-08-2025,0,28.5,91.04,249.28,3.67,225,313,39.11,Medium,Low,1,19612,Net Banking,0,How long is delivery?,Cross-sell recommendation
T0418,C6762,149,Apple Product 149,Fashion,Apple,5260,5,3046,63,26,Delhi,6,22-03-2025,0,28.7,100.66,248.67,7.27,98,162,65.31,Low,Low,1,5260,Debit Card,0,What is the refund policy?,Restock product
T0419,C8791,146,Apple Product 146,Mobiles,Apple,87123,4.5,919,236,6,Mumbai,4,12-04-2025,1,25.4,104.18,234.38,6.47,286,277,-3.15,Medium,Low,4,348492,Credit Card,0,What is the refund policy?,Increase marketing
T0420,C4204,146,Samsung Product 146,Accessories,Samsung,22132,4.2,2605,248,34,Delhi,4,10-10-2025,0,31.3,91.79,235.85,6.41,362,329,-9.12,Medium,Low,1,22132,Credit Card,0,Which product is best?,Urgent inventory alert
T0421,C8275,127,Sony Product 127,Accessories,Sony,88589,4.4,2927,11,7,Delhi,13,29-03-2025,0,39.8,114.09,212.62,7.25,94,182,93.62,Low,Critical,1,88589,Debit Card,0,Which product is best?,Apply festive discount
T0422,C1541,122,Apple Product 122,Accessories,Apple,82496,4.4,1824,231,15,Hyderabad,5,03-06-2025,0,31.8,100.02,228.2,5.32,429,394,-8.16,Medium,Low,3,247488,Net Banking,0,Is this product available?,Increase marketing
T0423,C8714,102,Apple Product 102,Home,Apple,13441,4.2,4012,227,26,Bangalore,12,26-12-2025,1,22.7,110.09,249.79,3.36,146,280,91.78,Medium,Low,4,53764,Credit Card,0,How long is delivery?,Urgent inventory alert
T0424,C7086,137,Sony Product 137,Home,Sony,36255,4.7,1096,193,19,Mumbai,18,29-08-2025,1,27.5,110.31,232.43,3.14,150,134,-10.67,Low,Low,4,145020,UPI,1,Is this product available?,Increase marketing
T0425,C4506,125,Boat Product 125,Accessories,Boat,62146,4.2,2365,233,24,Mumbai,11,18-03-2025,1,24.8,102.23,218.33,5.98,203,315,55.17,Medium,Low,2,124292,Credit Card,1,Which product is best?,Apply festive discount
T0426,C6888,102,Sony Product 102,Electronics,Sony,5852,4.2,999,38,10,Chennai,14,13-07-2025,1,31.3,90.54,208.76,7.76,117,241,105.98,Medium,High,2,11704,Net Banking,1,Which product is best?,Cross-sell recommendation
T0427,C6027,147,HP Product 147,Accessories,HP,16165,4.2,55,215,40,Chennai,16,27-04-2025,0,39.8,96.84,226.15,7.13,73,81,10.96,Low,Low,2,32330,Credit Card,0,Which product is best?,Apply festive discount
T0428,C2850,114,Nike Product 114,Mobiles,Nike,66183,4.5,897,238,29,Delhi,9,17-10-2025,1,36.7,109.38,241.37,3.75,431,452,4.87,High,Low,2,132366,Net Banking,1,Can I replace damaged items?,Restock product
T0429,C2691,130,Nike Product 130,Electronics,Nike,98438,4,3557,147,9,Delhi,19,29-07-2025,0,31.6,109.06,240.14,4.56,427,560,31.15,High,Low,2,196876,Net Banking,0,Is this product available?,Apply festive discount
T0430,C7983,133,Dell Product 133,Home,Dell,40350,3.6,556,263,36,Hyderabad,7,04-09-2025,0,38.1,93.75,227.64,4.42,291,252,-13.4,Medium,Low,2,80700,Net Banking,0,Which product is best?,Increase marketing
T0431,C8809,117,Boat Product 117,Home,Boat,83499,4.3,2216,132,14,Mumbai,4,08-06-2025,1,38.6,102.06,226.62,5.76,357,491,37.54,High,Low,4,333996,UPI,0,Can I replace damaged items?,Urgent inventory alert
T0432,C9236,140,Boat Product 140,Mobiles,Boat,93333,3.8,179,71,23,Delhi,20,07-11-2025,0,18.8,98.04,220.89,4.65,388,497,28.09,High,Low,3,279999,UPI,0,What is the refund policy?,Apply festive discount
T0433,C9683,144,Samsung Product 144,Home,Samsung,81439,3.7,3028,120,0,Mumbai,4,26-03-2025,0,23.3,96.59,238.91,5.62,375,369,-1.6,Medium,Low,2,162878,Debit Card,0,Which product is best?,Urgent inventory alert
T0434,C4313,122,Dell Product 122,Fashion,Dell,49046,4,1517,223,32,Mumbai,2,23-06-2025,1,20.2,97.43,230.64,3.48,285,309,8.42,Medium,Low,4,196184,UPI,1,Which product is best?,Increase marketing
T0435,C3779,148,Boat Product 148,Mobiles,Boat,8112,3.8,3568,180,39,Chennai,4,24-01-2025,1,38,100.37,227.78,7.76,104,83,-20.19,Low,Low,3,24336,Net Banking,0,Which product is best?,Cross-sell recommendation
T0436,C6992,134,Samsung Product 134,Fashion,Samsung,4856,4.5,3771,258,16,Chennai,3,08-02-2025,0,27.8,113.42,204.39,7.19,172,182,5.81,Low,Low,5,24280,Debit Card,0,What is the refund policy?,Increase marketing
T0437,C1961,100,HP Product 100,Mobiles,HP,2042,3.9,2732,170,5,Hyderabad,4,08-09-2025,0,19,99.53,213.76,7.96,464,490,5.6,High,Low,2,4084,Credit Card,0,Which product is best?,Cross-sell recommendation
T0438,C2160,105,Samsung Product 105,Fashion,Samsung,43175,4.9,4770,8,36,Mumbai,8,03-11-2025,1,32,96.89,219.33,3.83,104,166,59.62,Low,Critical,4,172700,UPI,1,Can I replace damaged items?,Restock product
T0439,C3695,121,Sony Product 121,Fashion,Sony,88981,4.1,2826,101,3,Hyderabad,4,18-05-2025,0,26.1,95.78,202.23,3.25,229,260,13.54,Medium,Low,2,177962,Debit Card,0,How long is delivery?,Increase marketing
T0440,C4408,124,Nike Product 124,Electronics,Nike,16849,3.8,2928,257,22,Mumbai,10,07-08-2025,1,28.9,103,223,4.98,302,340,12.58,Medium,Low,2,33698,Credit Card,0,Is this product available?,Restock product
T0441,C1898,131,Nike Product 131,Home,Nike,79673,4.5,4714,183,4,Delhi,9,30-09-2025,0,23.6,104.04,235.15,6.93,174,237,36.21,Medium,Low,4,318692,UPI,0,What is the refund policy?,Cross-sell recommendation
T0442,C1358,124,Boat Product 124,Fashion,Boat,54455,4.7,4211,180,35,Bangalore,5,02-07-2025,1,25,110.6,201.88,4.55,268,270,0.75,Medium,Low,2,108910,Credit Card,1,What is the refund policy?,Increase marketing
T0443,C9216,105,Nike Product 105,Electronics,Nike,61590,4.1,2536,28,38,Mumbai,11,23-10-2025,0,35.5,91.14,246.21,3.01,179,202,12.85,Medium,High,4,246360,Credit Card,0,What is the refund policy?,Cross-sell recommendation
T0444,C6668,150,Apple Product 150,Home,Apple,46386,4,73,249,22,Mumbai,14,08-11-2025,1,26.8,109.2,227.93,3.63,486,449,-7.61,High,Low,4,185544,Debit Card,0,What is the refund policy?,Increase marketing
T0445,C1410,117,Sony Product 117,Fashion,Sony,28953,4,4983,65,1,Chennai,11,16-05-2025,1,39.1,110.09,240.03,7.94,416,466,12.02,High,Low,1,28953,Debit Card,0,How long is delivery?,Apply festive discount
T0446,C2598,140,Boat Product 140,Home,Boat,11439,3.7,3607,173,17,Chennai,8,28-01-2025,1,19.6,91.36,248.92,4.29,362,312,-13.81,Medium,Low,3,34317,Net Banking,0,Which product is best?,Urgent inventory alert
T0447,C7395,116,Boat Product 116,Accessories,Boat,79482,3.6,3647,80,39,Delhi,11,01-01-2025,1,23.6,90.27,229.24,4.45,179,244,36.31,Medium,Low,5,397410,Debit Card,0,Can I replace damaged items?,Cross-sell recommendation
T0448,C5117,121,Sony Product 121,Accessories,Sony,70443,3.9,1477,48,36,Chennai,20,12-06-2025,1,28.3,109.06,243.37,6.29,66,152,130.3,Low,High,4,281772,UPI,1,How long is delivery?,Increase marketing
T0449,C1805,123,Samsung Product 123,Accessories,Samsung,45238,3.8,3328,133,12,Delhi,14,29-08-2025,0,33.2,104.41,218.46,6.53,71,154,116.9,Low,Low,4,180952,Net Banking,0,How long is delivery?,Urgent inventory alert
T0450,C3192,100,Nike Product 100,Mobiles,Nike,58464,4.7,2816,10,34,Delhi,6,14-06-2025,1,19.5,110.12,231.62,5.6,206,285,38.35,Medium,Critical,1,58464,UPI,0,What is the refund policy?,Urgent inventory alert
T0451,C6475,117,HP Product 117,Electronics,HP,47157,4.9,834,280,34,Bangalore,19,28-08-2025,1,27.2,94.06,235.96,4.06,309,413,33.66,High,Low,4,188628,Net Banking,1,Is this product available?,Apply festive discount
T0452,C8312,122,Boat Product 122,Electronics,Boat,47376,4.6,3935,290,10,Hyderabad,20,22-07-2025,1,31.2,97.73,201.51,3.21,286,362,26.57,Medium,Low,1,47376,Net Banking,1,What is the refund policy?,Apply festive discount
T0453,C4448,104,Dell Product 104,Electronics,Dell,24546,4.9,3441,60,25,Mumbai,8,15-02-2025,0,29.2,113.52,217.33,6.85,434,538,23.96,High,Low,5,122730,Debit Card,0,How long is delivery?,Apply festive discount
T0454,C9039,142,Apple Product 142,Fashion,Apple,40369,4.8,3337,85,38,Mumbai,1,30-01-2025,1,21.3,94.05,225.19,3.97,87,234,168.97,Medium,Low,1,40369,Net Banking,0,Can I replace damaged items?,Increase marketing
T0455,C2469,138,Boat Product 138,Fashion,Boat,10062,3.9,1320,241,5,Mumbai,17,23-09-2025,1,37.1,102.43,203.83,3.23,493,631,27.99,High,Low,2,20124,Credit Card,0,Can I replace damaged items?,Cross-sell recommendation
T0456,C9570,126,Sony Product 126,Mobiles,Sony,33460,3.7,4671,202,37,Hyderabad,10,22-12-2025,1,32.1,97.44,232.14,6.36,411,500,21.65,High,Low,3,100380,UPI,0,Can I replace damaged items?,Cross-sell recommendation
T0457,C9583,103,Samsung Product 103,Electronics,Samsung,2258,3.9,2717,122,2,Chennai,8,09-01-2025,0,27.8,98.47,200.9,3.04,349,493,41.26,High,Low,1,2258,Net Banking,1,How long is delivery?,Increase marketing
T0458,C9660,137,Boat Product 137,Fashion,Boat,45845,4.7,3315,235,10,Delhi,1,07-07-2025,0,35.5,92.05,208.52,3.49,337,461,36.8,High,Low,5,229225,Debit Card,0,What is the refund policy?,Urgent inventory alert
T0459,C5248,118,Dell Product 118,Fashion,Dell,2961,3.5,687,178,25,Chennai,1,20-07-2025,1,23,113.11,220.85,5.15,232,219,-5.6,Medium,Low,1,2961,UPI,1,Which product is best?,Cross-sell recommendation
T0460,C3971,103,Boat Product 103,Electronics,Boat,65414,4.1,2462,187,29,Bangalore,9,26-02-2025,0,28.4,113.54,249.48,3.99,184,261,41.85,Medium,Low,1,65414,Debit Card,0,Which product is best?,Restock product
T0461,C2620,123,Samsung Product 123,Accessories,Samsung,77209,4.8,438,114,22,Mumbai,9,14-06-2025,1,22.5,95.03,249.06,3.39,130,140,7.69,Low,Low,3,231627,UPI,0,Is this product available?,Restock product
T0462,C9044,107,HP Product 107,Electronics,HP,70735,4.6,1394,281,13,Delhi,18,08-05-2025,1,19.5,109.59,237.04,6.3,162,282,74.07,Medium,Low,5,353675,UPI,0,Is this product available?,Increase marketing
T0463,C8882,137,Samsung Product 137,Mobiles,Samsung,69967,4.6,4965,299,26,Chennai,10,07-11-2025,0,37.3,99.84,211.07,5.42,354,317,-10.45,Medium,Low,2,139934,Net Banking,0,Is this product available?,Apply festive discount
T0464,C4417,121,Apple Product 121,Home,Apple,99758,4.3,1159,178,21,Chennai,4,20-11-2025,0,30.4,92.67,227.78,5.41,496,635,28.02,High,Low,5,498790,Net Banking,0,Is this product available?,Apply festive discount
T0465,C6793,101,Sony Product 101,Home,Sony,73602,3.7,4014,207,26,Chennai,4,08-01-2025,0,38.4,109.5,221.41,6.17,294,414,40.82,High,Low,3,220806,UPI,0,Is this product available?,Restock product
T0466,C5669,102,Boat Product 102,Electronics,Boat,11383,3.8,4183,39,0,Bangalore,14,30-05-2025,1,26.5,97.84,204.5,4.41,309,372,20.39,Medium,High,1,11383,UPI,1,Can I replace damaged items?,Increase marketing
T0467,C5171,137,Dell Product 137,Fashion,Dell,32517,3.7,2709,140,13,Mumbai,3,26-07-2025,1,31.8,96.4,202.33,6.74,318,304,-4.4,Medium,Low,3,97551,Credit Card,0,How long is delivery?,Restock product
T0468,C9892,125,HP Product 125,Electronics,HP,88698,4.1,112,228,12,Bangalore,6,06-09-2025,0,19.9,113.15,231.87,6.83,376,475,26.33,High,Low,1,88698,UPI,0,Is this product available?,Cross-sell recommendation
T0469,C5345,134,Sony Product 134,Mobiles,Sony,4777,4.4,2235,56,3,Chennai,4,19-09-2025,0,26.9,114.69,204.38,7.93,82,142,73.17,Low,Low,5,23885,UPI,1,Is this product available?,Urgent inventory alert
T0470,C1154,105,HP Product 105,Electronics,HP,33842,4.1,1718,191,0,Bangalore,17,08-09-2025,1,38,110.56,225.85,6.42,443,394,-11.06,Medium,Low,1,33842,UPI,0,How long is delivery?,Urgent inventory alert
T0471,C2463,137,Sony Product 137,Fashion,Sony,76798,4.1,4481,122,40,Mumbai,15,18-09-2025,0,39.6,100.14,200.15,3.86,311,305,-1.93,Medium,Low,5,383990,Net Banking,0,Is this product available?,Cross-sell recommendation
T0472,C9747,116,HP Product 116,Accessories,HP,75191,4.6,1459,102,3,Hyderabad,6,01-06-2025,0,28.4,108.66,217.18,3.02,500,623,24.6,High,Low,3,225573,Credit Card,0,What is the refund policy?,Apply festive discount
